福島第一原子力発電所　モニタリングポスト　空間線量率
Date,Time,MP-1(μSv/h),MP-2(μSv/h),MP-3(μSv/h),MP-4(μSv/h),MP-5(μSv/h),MP-6(μSv/h),MP-7(μSv/h),MP-8(μSv/h)
2011/5/9,3:00,6,27,20,18,23,47,138,138
2011/5/9,3:10,6,27,20,18,23,47,138,138
2011/5/9,3:20,6,27,20,18,23,47,138,138
2011/5/9,3:30,6,27,20,18,23,47,138,138
2011/5/9,3:40,6,27,20,18,23,47,138,138
2011/5/9,3:50,6,27,20,18,23,47,138,137
2011/5/9,4:00,6,27,20,18,23,47,138,137
2011/5/9,4:10,6,27,20,18,23,47,138,137
2011/5/9,4:20,6,27,20,18,23,47,138,138
2011/5/9,4:30,6,27,20,18,23,47,138,137
2011/5/9,4:40,6,27,20,18,23,47,138,137
2011/5/9,4:50,6,27,20,18,23,47,138,137
2011/5/9,5:00,6,27,20,18,23,47,138,137
2011/5/9,5:10,6,27,20,18,23,47,138,137
2011/5/9,5:20,6,27,20,18,23,47,138,137
2011/5/9,5:30,6,27,20,18,23,47,138,137
2011/5/9,5:40,6,27,20,18,23,47,138,137
2011/5/9,5:50,6,27,20,18,23,47,138,137
2011/5/9,6:00,6,27,20,18,23,47,138,137
2011/5/9,6:10,6,27,20,18,23,47,138,137
2011/5/9,6:20,6,27,20,18,23,47,138,137
2011/5/9,6:30,6,27,20,18,23,47,138,137
2011/5/9,6:40,6,27,20,18,23,47,138,137
2011/5/9,6:50,6,27,20,18,23,47,138,138
2011/5/9,7:00,6,27,20,18,23,47,138,138
2011/5/9,7:10,6,27,20,18,23,47,138,138
2011/5/9,7:20,6,27,20,18,23,47,138,138
2011/5/9,7:30,6,27,20,18,23,47,138,138
2011/5/9,7:40,6,27,20,18,23,47,138,138
2011/5/9,7:50,6,27,20,18,23,47,138,138
2011/5/9,8:00,6,27,20,18,23,47,138,138
2011/5/9,8:10,6,27,20,18,23,47,138,138
2011/5/9,8:20,6,27,20,18,23,47,138,138
2011/5/9,8:30,6,27,20,18,23,47,138,138
2011/5/9,8:40,6,27,20,18,23,47,138,138
2011/5/9,8:50,6,27,20,18,23,47,138,138
2011/5/9,9:00,6,27,20,18,23,47,138,138
2011/5/9,9:10,6,27,20,18,23,47,138,138
2011/5/9,9:20,6,27,20,18,23,47,138,138
2011/5/9,9:30,6,27,20,18,23,47,138,138
2011/5/9,9:40,6,27,20,18,23,47,138,138
2011/5/9,9:50,6,27,20,18,23,47,138,138
2011/5/9,10:00,6,27,20,18,23,47,138,138
2011/5/9,10:10,6,27,20,18,23,47,138,138
2011/5/9,10:20,6,27,20,18,23,47,138,138
2011/5/9,10:30,6,27,20,18,23,47,138,138
2011/5/9,10:40,6,27,20,18,23,47,138,138
2011/5/9,10:50,6,27,20,18,23,47,138,138
2011/5/9,11:00,6,27,20,18,23,47,138,138
2011/5/9,11:10,6,27,20,18,23,47,138,138
2011/5/9,11:20,6,27,20,18,23,47,138,138
2011/5/9,11:30,6,27,20,18,23,47,138,138
2011/5/9,11:40,6,27,20,18,23,47,138,138
2011/5/9,11:50,6,27,20,18,23,47,138,138
2011/5/9,12:00,6,27,20,18,23,47,138,138
2011/5/9,12:10,6,27,20,18,23,47,138,138
2011/5/9,12:20,6,27,20,18,23,47,138,138
2011/5/9,12:30,6,27,20,18,23,47,138,138
2011/5/9,12:40,6,27,20,18,23,47,138,138
2011/5/9,12:50,6,27,20,18,23,47,138,138
2011/5/9,13:00,6,27,20,18,23,47,138,138
2011/5/9,13:10,6,27,20,18,23,47,138,138
2011/5/9,13:20,6,27,20,18,23,47,138,138
2011/5/9,13:30,6,27,20,18,23,47,138,138
2011/5/9,13:40,6,27,20,18,23,47,138,137
2011/5/9,13:50,6,27,20,18,23,47,137,137
2011/5/9,14:00,6,27,20,18,23,47,138,138
2011/5/9,14:10,6,27,20,18,23,47,138,138
2011/5/9,14:20,6,27,20,18,23,47,138,138
2011/5/9,14:30,6,27,20,18,23,47,138,138
2011/5/9,14:40,6,27,20,18,23,47,138,138
2011/5/9,14:50,6,27,20,18,23,47,138,138
2011/5/9,15:00,6,27,20,18,23,47,138,138
2011/5/9,15:10,6,27,20,18,23,47,138,138
2011/5/9,15:20,6,27,20,18,23,47,138,138
2011/5/9,15:30,6,27,20,18,23,47,138,138
2011/5/9,15:40,6,27,20,18,23,47,138,138
2011/5/9,15:50,6,27,20,18,23,47,138,138
2011/5/9,16:00,6,27,20,18,23,47,138,138
2011/5/9,16:10,6,27,20,18,23,47,138,138
2011/5/9,16:20,6,27,20,18,23,47,138,138
2011/5/9,16:30,6,27,20,18,23,47,138,138
2011/5/9,16:40,6,27,20,18,23,47,138,138
2011/5/9,16:50,6,27,20,18,23,47,138,138
2011/5/9,17:00,6,27,20,18,23,47,138,138
2011/5/9,17:10,6,27,20,18,23,47,138,138
2011/5/9,17:20,6,27,20,18,23,47,138,138
2011/5/9,17:30,6,27,20,18,23,47,138,138
2011/5/9,17:40,6,27,20,18,23,47,138,138
2011/5/9,17:50,6,27,20,18,23,47,138,138
2011/5/9,18:00,6,27,20,18,23,47,138,138
2011/5/9,18:10,6,27,20,18,23,47,138,138
2011/5/9,18:20,6,27,20,18,23,47,138,138
2011/5/9,18:30,6,27,20,18,23,47,138,138
2011/5/9,18:40,6,27,20,18,23,47,138,138
2011/5/9,18:50,6,27,20,18,23,47,138,138
2011/5/9,19:00,6,27,20,18,23,47,138,137
2011/5/9,19:10,6,27,20,18,23,47,138,137
2011/5/9,19:20,6,27,20,18,23,47,138,138
2011/5/9,19:30,6,27,20,18,23,47,138,138
2011/5/9,19:40,6,27,20,18,23,47,138,137
2011/5/9,19:50,6,27,20,18,23,47,138,137
2011/5/9,20:00,6,27,20,18,23,47,138,137
2011/5/9,20:10,6,27,20,18,23,47,138,137
2011/5/9,20:20,6,27,20,18,23,47,138,137
2011/5/9,20:30,6,27,20,18,23,47,138,137
2011/5/9,20:40,6,27,20,18,23,47,138,137
2011/5/9,20:50,6,27,20,18,23,47,138,137
2011/5/9,21:00,6,27,20,18,23,47,138,137
2011/5/9,21:10,6,27,20,18,23,47,138,137
2011/5/9,21:20,6,27,20,18,23,47,138,137
2011/5/9,21:30,6,27,20,18,23,47,138,137
2011/5/9,21:40,6,27,20,18,23,47,138,137
2011/5/9,21:50,6,27,20,18,23,47,138,137
2011/5/9,22:00,6,27,20,18,23,47,138,137
2011/5/9,22:10,6,27,20,18,23,47,138,137
2011/5/9,22:20,6,27,20,18,23,47,138,137
2011/5/9,22:30,6,27,20,18,23,47,138,137
2011/5/9,22:40,6,27,20,18,23,47,138,137
2011/5/9,22:50,6,27,20,18,23,47,138,137
2011/5/9,23:00,6,27,20,18,23,47,138,137
2011/5/9,23:10,6,27,20,18,23,47,138,137
2011/5/9,23:20,6,27,20,18,23,47,138,137
2011/5/9,23:30,6,27,20,18,23,47,138,137
2011/5/9,23:40,6,27,20,18,23,47,138,137
2011/5/9,23:50,6,27,20,18,23,47,138,137
2011/5/8,0:00,6,27,20,18,24,48,139,138
2011/5/8,0:10,6,27,20,18,24,48,139,138
2011/5/8,0:20,6,27,20,18,24,48,139,138
2011/5/8,0:30,6,27,20,18,24,48,139,138
2011/5/8,0:40,6,27,20,18,24,48,139,138
2011/5/8,0:50,6,27,20,18,24,48,138,138
2011/5/8,1:00,6,27,20,18,24,48,138,138
2011/5/8,1:10,6,27,20,18,24,48,139,138
2011/5/8,1:20,6,27,20,18,24,48,138,138
2011/5/8,1:30,6,27,20,18,24,48,138,138
2011/5/8,1:40,6,27,20,18,24,48,138,138
2011/5/8,1:50,6,27,20,18,24,48,138,138
2011/5/8,2:00,6,27,20,18,24,48,138,138
2011/5/8,2:10,6,27,20,18,24,47,138,138
2011/5/8,2:20,6,27,20,18,24,48,138,138
2011/5/8,2:30,6,27,20,18,24,48,138,138
2011/5/8,2:40,6,27,20,18,24,47,138,138
2011/5/8,2:50,6,27,20,18,24,47,138,138
2011/5/8,3:00,6,27,20,18,24,47,138,138
2011/5/8,3:10,6,27,20,18,24,47,138,138
2011/5/8,3:20,6,27,20,18,24,47,138,138
2011/5/8,3:30,6,27,20,18,24,47,138,138
2011/5/8,3:40,6,27,20,18,24,47,138,138
2011/5/8,3:50,6,27,20,18,24,47,138,138
2011/5/8,4:00,6,27,20,18,24,47,138,138
2011/5/8,4:10,6,27,20,18,24,47,138,138
2011/5/8,4:20,6,27,20,18,24,47,138,138
2011/5/8,4:30,6,27,20,18,24,47,138,138
2011/5/8,4:40,6,27,20,18,24,47,138,138
2011/5/8,4:50,6,27,20,18,24,47,138,138
2011/5/8,5:00,6,27,20,18,24,47,138,138
2011/5/8,5:10,6,27,20,18,24,47,138,138
2011/5/8,5:20,6,27,20,18,24,47,138,138
2011/5/8,5:30,6,27,20,18,24,47,138,138
2011/5/8,5:40,6,27,20,18,24,47,138,138
2011/5/8,5:50,6,27,20,18,24,47,138,138
2011/5/8,6:00,6,27,20,18,24,47,138,138
2011/5/8,6:10,6,27,20,18,24,47,138,138
2011/5/8,6:20,6,27,20,18,24,47,138,138
2011/5/8,6:30,6,27,20,18,24,47,138,138
2011/5/8,6:40,6,27,20,18,24,47,138,138
2011/5/8,6:50,6,27,20,18,24,47,138,138
2011/5/8,7:00,6,27,20,18,24,47,138,138
2011/5/8,7:10,6,27,20,18,24,47,138,138
2011/5/8,7:20,6,27,20,18,24,47,138,138
2011/5/8,7:30,6,27,20,18,24,47,138,138
2011/5/8,7:40,6,27,20,18,24,47,138,138
2011/5/8,7:50,6,27,20,18,24,47,138,138
2011/5/8,8:00,6,27,20,18,24,47,138,138
2011/5/8,8:10,6,27,20,18,24,47,138,138
2011/5/8,8:20,6,27,20,18,24,47,139,139
2011/5/8,8:30,6,27,20,18,24,47,139,139
2011/5/8,8:40,6,27,20,18,24,48,139,139
2011/5/8,8:50,6,27,20,18,24,48,139,139
2011/5/8,9:00,6,27,20,18,24,48,139,139
2011/5/8,9:10,6,27,20,18,24,48,139,139
2011/5/8,9:20,6,27,20,18,24,48,139,139
2011/5/8,9:30,6,27,20,18,24,48,139,139
2011/5/8,9:40,6,27,20,18,24,48,139,139
2011/5/8,9:50,6,27,20,18,24,48,139,139
2011/5/8,10:00,6,27,20,18,24,48,139,139
2011/5/8,10:10,6,27,20,18,24,48,139,139
2011/5/8,10:20,6,27,20,18,24,48,139,139
2011/5/8,10:30,6,27,20,18,24,48,139,139
2011/5/8,10:40,6,27,20,18,24,48,139,139
2011/5/8,10:50,6,27,20,18,24,48,139,139
2011/5/8,11:00,6,27,20,18,24,48,139,139
2011/5/8,11:10,6,27,20,18,24,48,139,139
2011/5/8,11:20,6,27,20,18,24,48,139,139
2011/5/8,11:30,6,27,20,18,24,48,139,139
2011/5/8,11:40,6,27,20,18,24,48,139,139
2011/5/8,11:50,6,27,20,18,24,48,139,139
2011/5/8,12:00,6,27,20,18,24,48,139,139
2011/5/8,12:10,6,27,20,18,24,48,139,139
2011/5/8,12:20,6,27,20,18,24,48,139,139
2011/5/8,12:30,6,27,20,18,24,48,139,139
2011/5/8,12:40,6,27,20,18,24,48,139,139
2011/5/8,12:50,6,27,20,18,24,48,139,139
2011/5/8,13:00,6,27,20,18,24,48,139,139
2011/5/8,13:10,6,27,20,18,24,48,139,139
2011/5/8,13:20,6,27,20,18,24,48,139,139
2011/5/8,13:30,6,27,20,18,24,48,139,139
2011/5/8,13:40,6,27,20,18,24,48,139,139
2011/5/8,13:50,6,27,20,18,24,48,139,139
2011/5/8,14:00,6,27,20,18,24,48,139,139
2011/5/8,14:10,6,27,20,18,24,48,139,139
2011/5/8,14:20,6,27,20,18,24,48,139,139
2011/5/8,14:30,6,27,20,18,24,48,139,139
2011/5/8,14:40,6,27,20,18,24,48,139,139
2011/5/8,14:50,6,27,20,18,24,48,139,139
2011/5/8,15:00,6,27,20,18,24,48,139,139
2011/5/8,15:10,6,27,20,18,24,48,139,139
2011/5/8,15:20,6,27,20,18,24,48,139,139
2011/5/8,15:30,6,27,20,18,24,48,139,139
2011/5/8,15:40,6,27,20,18,24,48,139,139
2011/5/8,15:50,6,27,20,18,24,48,139,139
2011/5/8,16:00,6,27,20,18,24,48,139,139
2011/5/8,16:10,6,27,20,18,24,48,139,139
2011/5/8,16:20,6,27,20,18,24,48,139,139
2011/5/8,16:30,6,27,20,18,24,48,139,139
2011/5/8,16:40,6,27,20,18,24,48,139,139
2011/5/8,16:50,6,27,20,18,24,48,139,139
2011/5/8,17:00,6,27,20,18,24,48,139,139
2011/5/8,17:10,6,27,20,18,24,48,139,139
2011/5/8,17:20,6,27,20,18,24,48,139,139
2011/5/8,17:30,6,27,20,18,24,47,139,139
2011/5/8,17:40,6,27,20,18,24,47,139,139
2011/5/8,17:50,6,27,20,18,24,47,139,139
2011/5/8,18:00,6,27,20,18,24,47,139,139
2011/5/8,18:10,6,27,20,18,24,47,139,139
2011/5/8,18:20,6,27,20,18,24,47,139,139
2011/5/8,18:30,6,27,20,18,24,47,139,139
2011/5/8,18:40,6,27,20,18,24,47,139,139
2011/5/8,18:50,6,27,20,18,24,47,139,139
2011/5/8,19:00,6,27,20,18,24,47,139,139
2011/5/8,19:10,6,27,20,18,24,47,139,139
2011/5/8,19:20,6,27,20,18,24,47,139,139
2011/5/8,19:30,6,27,20,18,24,47,139,139
2011/5/8,19:40,6,27,20,18,24,47,139,139
2011/5/8,19:50,6,27,20,18,24,47,139,139
2011/5/8,20:00,6,27,20,18,24,47,139,139
2011/5/8,20:10,6,27,20,18,24,47,139,139
2011/5/8,20:20,6,27,20,18,24,47,139,139
2011/5/8,20:30,6,27,20,18,24,47,139,139
2011/5/8,20:40,6,27,20,18,24,47,139,138
2011/5/8,20:50,6,27,20,18,24,47,139,138
2011/5/8,21:00,6,27,20,18,24,47,139,138
2011/5/8,21:10,6,27,20,18,24,47,139,138
2011/5/8,21:20,6,27,20,18,24,47,139,138
2011/5/8,21:30,6,27,20,18,24,47,139,138
2011/5/8,21:40,6,27,20,18,24,47,139,138
2011/5/8,21:50,6,27,20,18,24,47,139,138
2011/5/8,22:00,6,27,20,18,24,47,139,138
2011/5/8,22:10,6,27,20,18,24,47,139,138
2011/5/8,22:20,6,27,20,18,24,47,139,138
2011/5/8,22:30,6,27,20,18,24,47,138,138
2011/5/8,22:40,6,27,20,18,24,47,138,138
2011/5/8,22:50,6,27,20,18,24,47,138,138
2011/5/8,23:00,6,27,20,18,24,47,138,138
2011/5/8,23:10,6,27,20,18,24,47,138,138
2011/5/8,23:20,6,27,20,18,24,47,138,138
2011/5/8,23:30,6,27,20,18,24,47,138,138
2011/5/8,23:40,6,27,20,18,24,47,138,138
2011/5/8,23:50,6,27,20,18,24,47,138,138
2011/5/7,0:00,6,27,20,18,24,48,139,139
2011/5/7,0:10,6,27,20,18,24,48,139,139
2011/5/7,0:20,6,27,20,18,24,48,139,139
2011/5/7,0:30,6,27,20,18,24,48,139,139
2011/5/7,0:40,6,27,20,18,24,48,139,139
2011/5/7,0:50,6,27,20,18,24,48,139,139
2011/5/7,1:00,6,27,20,18,24,48,139,139
2011/5/7,1:10,6,27,20,18,24,48,139,139
2011/5/7,1:20,6,27,20,18,24,48,139,139
2011/5/7,1:30,6,27,20,18,24,48,139,139
2011/5/7,1:40,6,27,20,18,24,48,139,139
2011/5/7,1:50,6,27,20,18,24,48,139,139
2011/5/7,2:00,6,27,20,18,24,48,139,139
2011/5/7,2:10,6,27,20,18,24,48,139,139
2011/5/7,2:20,6,27,20,18,24,48,139,139
2011/5/7,2:30,6,27,20,18,24,48,139,139
2011/5/7,2:40,6,27,20,18,24,48,139,139
2011/5/7,2:50,6,27,20,18,24,48,139,139
2011/5/7,3:00,6,27,20,18,24,48,139,139
2011/5/7,3:10,6,27,20,18,24,48,139,139
2011/5/7,3:20,6,27,20,18,24,48,139,139
2011/5/7,3:30,6,27,20,18,24,48,139,139
2011/5/7,3:40,6,27,20,18,24,48,139,139
2011/5/7,3:50,6,27,20,18,24,48,139,139
2011/5/7,4:00,6,27,20,18,24,48,139,139
2011/5/7,4:10,6,27,20,18,24,48,139,139
2011/5/7,4:20,6,27,20,18,24,48,139,139
2011/5/7,4:30,6,27,20,18,24,48,139,139
2011/5/7,4:40,6,27,20,18,24,48,139,139
2011/5/7,4:50,6,27,20,18,24,48,139,139
2011/5/7,5:00,6,27,20,18,24,48,139,139
2011/5/7,5:10,6,27,20,18,24,48,139,139
2011/5/7,5:20,6,27,20,18,24,48,139,139
2011/5/7,5:30,6,27,20,18,24,48,139,139
2011/5/7,5:40,6,27,20,18,24,48,139,139
2011/5/7,5:50,6,27,20,18,24,48,139,139
2011/5/7,6:00,6,27,20,18,24,48,139,139
2011/5/7,6:10,6,27,20,18,24,48,139,139
2011/5/7,6:20,6,27,20,18,24,48,139,139
2011/5/7,6:30,6,27,20,18,24,48,139,139
2011/5/7,6:40,6,27,20,18,24,48,139,139
2011/5/7,6:50,6,27,20,18,24,48,139,139
2011/5/7,7:00,6,27,20,18,24,48,139,139
2011/5/7,7:10,6,27,20,18,24,48,139,139
2011/5/7,7:20,6,27,20,18,24,48,139,139
2011/5/7,7:30,6,27,20,18,24,48,139,139
2011/5/7,7:40,6,27,20,18,24,48,139,139
2011/5/7,7:50,6,27,20,18,24,48,139,139
2011/5/7,8:00,6,27,20,18,24,48,139,139
2011/5/7,8:10,6,27,20,18,24,48,139,139
2011/5/7,8:20,6,27,20,18,24,48,139,139
2011/5/7,8:30,6,27,20,18,24,48,139,139
2011/5/7,8:40,6,27,20,18,24,48,139,139
2011/5/7,8:50,6,27,20,18,24,48,139,139
2011/5/7,9:00,6,27,20,18,24,48,139,139
2011/5/7,9:10,6,27,20,18,24,48,139,139
2011/5/7,9:20,6,27,20,18,24,48,139,139
2011/5/7,9:30,6,27,20,18,24,48,139,139
2011/5/7,9:40,6,27,20,18,24,48,139,139
2011/5/7,9:50,6,27,20,18,24,48,139,139
2011/5/7,10:00,6,27,20,18,24,48,139,139
2011/5/7,10:10,6,27,20,18,24,48,139,139
2011/5/7,10:20,6,27,20,18,24,48,139,139
2011/5/7,10:30,6,27,20,18,24,48,139,139
2011/5/7,10:40,6,27,20,18,24,48,139,139
2011/5/7,10:50,6,27,20,18,24,48,139,139
2011/5/7,11:00,6,27,20,18,24,48,139,139
2011/5/7,11:10,6,27,20,18,24,48,139,139
2011/5/7,11:20,6,27,20,18,24,48,139,139
2011/5/7,11:30,6,27,20,18,24,48,139,139
2011/5/7,11:40,6,27,20,18,24,48,139,139
2011/5/7,11:50,6,27,20,18,24,48,139,139
2011/5/7,12:00,6,27,20,18,24,48,139,139
2011/5/7,12:10,6,27,20,18,24,48,139,139
2011/5/7,12:20,6,27,20,18,24,48,139,139
2011/5/7,12:30,6,27,20,18,24,48,139,139
2011/5/7,12:40,6,27,20,18,24,48,139,139
2011/5/7,12:50,6,27,20,18,24,48,139,139
2011/5/7,13:00,6,27,20,18,24,48,139,139
2011/5/7,13:10,6,27,20,18,24,48,139,139
2011/5/7,13:20,6,27,20,18,24,48,139,139
2011/5/7,13:30,6,27,20,18,24,48,139,139
2011/5/7,13:40,6,27,20,18,24,48,139,139
2011/5/7,13:50,6,27,20,18,24,48,139,139
2011/5/7,14:00,6,27,20,18,24,48,139,139
2011/5/7,14:10,6,27,20,18,24,48,139,139
2011/5/7,14:20,6,27,20,18,24,48,139,139
2011/5/7,14:30,6,27,20,18,24,48,139,139
2011/5/7,14:40,6,27,20,18,24,48,139,139
2011/5/7,14:50,6,27,20,18,24,48,139,139
2011/5/7,15:00,6,27,20,18,24,48,139,139
2011/5/7,15:10,6,27,20,18,24,48,139,139
2011/5/7,15:20,6,27,20,18,24,48,139,139
2011/5/7,15:30,6,27,20,18,24,48,139,139
2011/5/7,15:40,6,27,20,18,24,48,139,139
2011/5/7,15:50,6,27,20,18,24,48,139,139
2011/5/7,16:00,6,27,20,18,24,48,139,139
2011/5/7,16:10,6,27,20,18,24,48,139,139
2011/5/7,16:20,6,27,20,18,24,48,139,139
2011/5/7,16:30,6,27,20,18,24,48,139,139
2011/5/7,16:40,6,27,20,18,24,48,139,139
2011/5/7,16:50,6,27,20,18,24,48,139,139
2011/5/7,17:00,6,27,20,18,24,48,139,139
2011/5/7,17:10,6,27,20,18,24,48,139,139
2011/5/7,17:20,6,27,20,18,24,48,139,139
2011/5/7,17:30,6,27,20,18,24,48,139,139
2011/5/7,17:40,6,27,20,18,24,48,139,139
2011/5/7,17:50,6,27,20,18,24,48,139,139
2011/5/7,18:00,6,27,20,18,24,48,139,139
2011/5/7,18:10,6,27,20,18,24,48,139,139
2011/5/7,18:20,6,27,20,18,24,48,139,139
2011/5/7,18:30,6,27,20,18,24,48,139,139
2011/5/7,18:40,6,27,20,18,24,48,139,139
2011/5/7,18:50,6,27,20,18,24,48,139,139
2011/5/7,19:00,6,27,20,18,24,48,139,139
2011/5/7,19:10,6,27,20,18,24,48,139,139
2011/5/7,19:20,6,27,20,18,24,48,139,139
2011/5/7,19:30,6,27,20,18,24,48,139,139
2011/5/7,19:40,6,27,20,18,24,48,139,139
2011/5/7,19:50,6,27,20,18,24,48,139,139
2011/5/7,20:00,6,27,20,18,24,48,139,138
2011/5/7,20:10,6,27,20,18,24,48,139,138
2011/5/7,20:20,6,27,20,18,24,48,139,138
2011/5/7,20:30,6,27,20,18,24,48,139,139
2011/5/7,20:40,6,27,20,18,24,48,139,139
2011/5/7,20:50,6,27,20,18,24,48,139,138
2011/5/7,21:00,6,27,20,18,24,48,139,138
2011/5/7,21:10,6,27,20,18,24,48,139,138
2011/5/7,21:20,6,27,20,18,24,48,139,138
2011/5/7,21:30,6,27,20,18,24,48,139,138
2011/5/7,21:40,6,27,20,18,24,48,139,138
2011/5/7,21:50,6,27,20,18,24,48,139,138
2011/5/7,22:00,6,27,20,18,24,48,139,138
2011/5/7,22:10,6,27,20,18,24,48,139,138
2011/5/7,22:20,6,27,20,18,24,48,139,138
2011/5/7,22:30,6,27,20,18,24,48,139,138
2011/5/7,22:40,6,27,20,18,24,48,139,138
2011/5/7,22:50,6,27,20,18,24,48,139,138
2011/5/7,23:00,6,27,20,18,24,48,139,138
2011/5/7,23:10,6,27,20,18,24,48,139,138
2011/5/7,23:20,6,27,20,18,24,48,139,138
2011/5/7,23:30,6,27,20,18,24,48,139,138
2011/5/7,23:40,6,27,20,18,24,48,139,138
2011/5/7,23:50,6,27,20,18,24,48,139,138
2011/5/6,0:00,6,27,20,18,25,49,140,139
2011/5/6,0:10,6,27,20,18,25,49,140,139
2011/5/6,0:20,6,27,20,18,25,49,140,139
2011/5/6,0:30,6,27,20,18,25,49,140,139
2011/5/6,0:40,6,27,20,18,25,49,140,139
2011/5/6,0:50,6,27,20,18,25,49,140,139
2011/5/6,1:00,6,27,20,18,25,49,140,139
2011/5/6,1:10,6,27,20,18,25,49,140,139
2011/5/6,1:20,6,27,20,18,25,49,140,139
2011/5/6,1:30,6,27,20,18,25,49,140,139
2011/5/6,1:40,6,27,20,18,25,49,140,139
2011/5/6,1:50,6,27,20,18,25,49,140,139
2011/5/6,2:00,6,27,20,18,25,49,140,139
2011/5/6,2:10,6,27,20,18,25,49,140,139
2011/5/6,2:20,6,27,20,18,25,49,140,139
2011/5/6,2:30,6,27,20,18,25,49,140,139
2011/5/6,2:40,6,27,20,18,25,49,139,139
2011/5/6,2:50,6,27,20,18,25,49,140,139
2011/5/6,3:00,6,27,20,18,25,49,140,139
2011/5/6,3:10,6,27,20,18,25,49,139,139
2011/5/6,3:20,6,27,20,18,25,49,139,139
2011/5/6,3:30,6,27,20,18,25,49,139,139
2011/5/6,3:40,6,27,20,18,25,49,139,139
2011/5/6,3:50,6,27,20,18,25,49,139,139
2011/5/6,4:00,6,27,20,18,25,49,139,139
2011/5/6,4:10,6,27,20,18,25,49,139,139
2011/5/6,4:20,6,27,20,18,25,49,139,139
2011/5/6,4:30,6,27,20,18,25,49,139,139
2011/5/6,4:40,6,27,20,18,25,49,139,139
2011/5/6,4:50,6,27,20,18,25,49,139,139
2011/5/6,5:00,6,27,20,18,25,49,139,139
2011/5/6,5:10,6,27,20,18,25,49,139,139
2011/5/6,5:20,6,27,20,18,25,49,139,139
2011/5/6,5:30,6,27,20,18,25,49,139,139
2011/5/6,5:40,6,27,20,18,25,49,139,139
2011/5/6,5:50,6,27,20,18,25,49,139,139
2011/5/6,6:00,6,27,20,18,25,48,139,139
2011/5/6,6:10,6,27,20,18,25,48,139,139
2011/5/6,6:20,6,27,20,18,25,49,139,139
2011/5/6,6:30,6,27,20,18,25,49,139,139
2011/5/6,6:40,6,27,20,18,25,49,139,139
2011/5/6,6:50,6,27,20,18,25,49,139,139
2011/5/6,7:00,6,27,20,18,25,49,139,139
2011/5/6,7:10,6,27,20,18,25,49,139,139
2011/5/6,7:20,6,27,20,18,25,49,139,139
2011/5/6,7:30,6,27,20,18,25,49,139,139
2011/5/6,7:40,6,27,20,18,25,49,139,139
2011/5/6,7:50,6,27,20,18,25,49,139,139
2011/5/6,8:00,6,27,20,18,25,49,139,139
2011/5/6,8:10,6,27,20,18,25,49,139,139
2011/5/6,8:20,6,27,20,18,25,49,140,139
2011/5/6,8:30,6,27,20,18,25,48,139,139
2011/5/6,8:40,6,27,20,18,25,48,140,139
2011/5/6,8:50,6,27,20,18,25,48,140,139
2011/5/6,9:00,6,27,20,18,25,48,139,139
2011/5/6,9:10,6,27,20,18,25,49,139,139
2011/5/6,9:20,6,27,20,18,25,48,140,139
2011/5/6,9:30,6,27,20,18,25,48,140,139
2011/5/6,9:40,6,27,20,18,25,48,140,139
2011/5/6,9:50,6,27,20,18,25,48,140,139
2011/5/6,10:00,6,27,20,18,25,48,140,139
2011/5/6,10:10,6,27,20,18,25,49,140,139
2011/5/6,10:20,6,27,20,18,25,49,140,139
2011/5/6,10:30,6,27,20,18,25,49,140,139
2011/5/6,10:40,6,27,20,18,25,49,140,139
2011/5/6,10:50,6,27,20,18,25,49,140,139
2011/5/6,11:00,6,27,20,18,25,49,140,139
2011/5/6,11:10,6,27,20,18,25,49,140,139
2011/5/6,11:20,6,27,20,18,25,49,140,139
2011/5/6,11:30,6,27,20,18,25,49,140,139
2011/5/6,11:40,6,27,20,18,25,48,140,139
2011/5/6,11:50,6,27,20,18,25,48,140,139
2011/5/6,12:00,6,27,20,18,25,49,140,139
2011/5/6,12:10,6,27,20,18,25,49,140,139
2011/5/6,12:20,6,27,20,18,25,49,140,139
2011/5/6,12:30,6,27,20,18,25,49,140,139
2011/5/6,12:40,6,27,20,18,25,49,140,139
2011/5/6,12:50,6,27,20,18,25,49,140,139
2011/5/6,13:00,6,27,20,18,25,48,140,139
2011/5/6,13:10,6,27,20,18,25,48,140,139
2011/5/6,13:20,6,27,20,18,25,48,140,139
2011/5/6,13:30,6,27,20,18,25,48,140,139
2011/5/6,13:40,6,27,20,18,25,48,140,139
2011/5/6,13:50,6,27,20,18,25,48,140,139
2011/5/6,14:00,6,27,20,18,24,48,140,139
2011/5/6,14:10,6,27,20,18,24,48,140,139
2011/5/6,14:20,6,27,20,18,24,48,140,139
2011/5/6,14:30,6,27,20,18,24,48,140,139
2011/5/6,14:40,6,27,20,18,24,48,140,139
2011/5/6,14:50,6,27,20,18,24,48,140,139
2011/5/6,15:00,6,27,20,18,24,48,140,139
2011/5/6,15:10,6,27,20,18,24,48,140,139
2011/5/6,15:20,6,27,20,18,24,48,140,139
2011/5/6,15:30,6,27,20,18,24,48,140,139
2011/5/6,15:40,6,27,20,18,24,48,140,139
2011/5/6,15:50,6,27,20,18,24,48,140,139
2011/5/6,16:00,6,27,20,18,24,48,139,139
2011/5/6,16:10,6,27,20,18,24,48,139,139
2011/5/6,16:20,6,27,20,18,24,48,139,139
2011/5/6,16:30,6,27,20,18,24,48,139,139
